,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Tenure_ratio,tenure_ratio
4530,1945-XISKS,67,1,,Mailed check,19.65,1335.2,No,0.29328358208955224,0.05017974835230677
4531,4910-AQFFX,9,1,0.0,Bank transfer (automatic),79.35,661.25,Yes,8.816666666666666,0.013610586011342156
4532,2154-KVJFF,15,1,0.0,Electronic check,79.75,1111.85,Yes,5.316666666666666,0.013491028466070065
4533,5360-LJCNJ,71,1,,Bank transfer (automatic),105.15,7555.0,No,1.4809859154929579,0.009397749834546658
4534,2607-FBDFF,1,1,0.0,Credit card (automatic),49.0,49.0,No,49.0,0.02040816326530612
4535,9647-ERGBE,30,1,0.0,Electronic check,100.05,3046.15,Yes,3.335,0.009848497283456166
4536,3428-XZMAZ,1,1,0.0,Electronic check,69.35,69.35,Yes,69.35,0.014419610670511897
4537,1100-DDVRV,17,0,0.0,Mailed check,49.8,836.35,No,2.929411764705882,0.020326418365516827
4538,0378-TOVMS,3,1,0.0,Electronic check,85.8,272.2,Yes,28.599999999999998,0.011021307861866276
4539,4355-HBJHH,67,1,,Electronic check,79.7,5293.4,Yes,1.1895522388059703,0.012657271319001021
4540,6728-WYQBC,1,1,0.0,Bank transfer (automatic),20.95,20.95,No,20.95,0.0477326968973747
4541,9058-CBREO,1,1,0.0,Mailed check,50.55,50.55,Yes,50.55,0.019782393669634028
4542,9029-FEGVJ,32,1,0.0,Mailed check,79.3,2570.0,No,2.478125,0.012451361867704281
4543,7216-KAOID,41,1,1.0,Bank transfer (automatic),19.5,798.2,No,0.47560975609756095,0.051365572538210974
4544,0318-QUUOB,1,1,0.0,Electronic check,80.55,80.55,Yes,80.55,0.012414649286157667
4545,6145-NNPNO,1,1,0.0,Bank transfer (automatic),44.15,44.15,No,44.15,0.022650056625141565
4546,5520-FVEWJ,12,1,0.0,Electronic check,84.5,916.9,Yes,7.041666666666667,0.013087577707492639
4547,5339-TJFEK,62,1,0.0,Electronic check,105.5,6487.2,No,1.7016129032258065,0.00955728203230978
4548,5572-ZDXHY,22,1,0.0,Mailed check,84.3,1855.65,Yes,3.8318181818181816,0.011855683992132136
4549,2074-GUHPQ,17,1,0.0,Credit card (automatic),92.7,1556.85,No,5.452941176470588,0.010919484857243793
4550,4625-XMOYM,72,1,,Bank transfer (automatic),26.25,1988.05,No,0.3645833333333333,0.03621639294786348
4551,5827-MWCZK,56,1,0.0,Credit card (automatic),96.95,5432.2,No,1.73125,0.010308898788704392
4552,1385-TQOZW,9,1,0.0,Credit card (automatic),20.45,147.55,No,2.272222222222222,0.06099627245001694
4553,5914-XRFQB,72,1,,Bank transfer (automatic),115.8,8424.9,No,1.6083333333333334,0.008546095502617241
4554,4329-YPDDQ,20,1,0.0,Bank transfer (automatic),108.2,2203.7,No,5.41,0.009075645505286565
4555,4804-NCPET,19,1,,Mailed check,20.2,387.4,No,1.063157894736842,0.0490449148167269
4556,3750-CKVKH,2,1,0.0,Electronic check,67.75,116.65,Yes,33.875,0.017145306472353194
4557,5944-UGLLK,53,0,1.0,Credit card (automatic),54.9,3045.75,No,1.0358490566037735,0.017401296889107774
4558,8063-GBATB,27,1,0.0,Electronic check,85.25,2287.25,Yes,3.1574074074074074,0.011804568805333916
4559,7787-BNTZM,6,1,0.0,Bank transfer (automatic),20.15,130.5,No,3.358333333333333,0.04597701149425287
4560,2252-ISRNH,9,1,1.0,Electronic check,90.35,767.9,No,10.038888888888888,0.011720276077614273
4561,9415-TPKRV,8,1,0.0,Electronic check,55.75,446.8,No,6.96875,0.017905102954341987
4562,5322-TEUJK,71,1,,Bank transfer (automatic),114.6,8100.25,No,1.6140845070422534,0.008765161569087373
4563,4547-KQRTM,10,1,0.0,Bank transfer (automatic),80.05,830.7,Yes,8.004999999999999,0.01203804020705429
4564,4877-EVATK,1,1,0.0,Mailed check,20.0,20.0,Yes,20.0,0.05
4565,1866-DIOQZ,71,0,1.0,Bank transfer (automatic),66.8,4689.15,No,0.9408450704225352,0.015141336916072211
4566,8375-KVTHK,68,1,1.0,Electronic check,100.3,6754.35,No,1.4749999999999999,0.010067586074159616
4567,2697-NQBPF,34,1,0.0,Electronic check,105.35,3540.65,No,3.0985294117647055,0.009602756555999604
4568,3709-OIJEA,26,1,1.0,Electronic check,85.2,2184.6,No,3.276923076923077,0.011901492264030028
4569,7639-SUPCW,22,1,0.0,Credit card (automatic),48.8,1054.6,Yes,2.2181818181818183,0.020860989948795754
4570,1386-ZIKUV,7,1,0.0,Mailed check,18.95,130.55,No,2.707142857142857,0.053619302949061656
4571,0599-XNYDO,20,1,0.0,Bank transfer (automatic),69.8,1540.35,No,3.4899999999999998,0.012984062063816667
4572,6377-WHAOX,60,1,0.0,Electronic check,106.15,6411.25,No,1.7691666666666668,0.00935854942483915
4573,6855-VLGOS,72,1,,Electronic check,20.55,1432.55,No,0.28541666666666665,0.05026002582806883
4574,8999-XXGNS,72,1,1.0,Credit card (automatic),105.75,7629.85,No,1.46875,0.00943662064129701
4575,8746-OQQRW,4,1,0.0,Mailed check,25.25,101.9,No,6.3125,0.03925417075564278
4576,3181-MIZBN,16,1,0.0,Electronic check,19.75,313.4,No,1.234375,0.05105296745373325
4577,0471-ARVMX,62,1,1.0,Electronic check,104.85,6312.9,No,1.6911290322580643,0.009821159847296805
4578,7766-CLTIC,10,1,0.0,Mailed check,60.95,629.55,No,6.095000000000001,0.015884361845762848
4579,5650-YLIBA,31,1,0.0,Electronic check,81.15,2640.55,No,2.6177419354838714,0.011739978413588077
4580,0825-CPPQH,71,1,,Credit card (automatic),19.1,1372.45,No,0.2690140845070423,0.05173230354475573
4581,9084-OAYKL,58,1,,Mailed check,20.8,1212.25,No,0.3586206896551724,0.047844916477624254
4582,6122-LJADA,70,1,,Credit card (automatic),90.15,6237.05,No,1.287857142857143,0.011223254583497006
4583,2400-XIWIO,71,1,,Electronic check,90.1,6310.9,No,1.2690140845070421,0.01125037633301114
4584,7524-VRLPL,69,1,,Credit card (automatic),74.1,5031.0,No,1.0739130434782609,0.013714967203339297
4585,1069-XAIEM,1,1,0.0,Electronic check,85.05,85.05,Yes,85.05,0.011757789535567314
4586,7569-NMZYQ,72,1,,Bank transfer (automatic),118.75,8672.45,No,1.6493055555555556,0.008302152217654757
4587,5201-USSQZ,26,1,0.0,Credit card (automatic),85.9,2196.45,No,3.303846153846154,0.011837282888297026
4588,2105-PHWON,33,1,0.0,Credit card (automatic),95.0,3008.15,No,2.878787878787879,0.01097019762977245
4589,1494-EJZDW,10,1,,Mailed check,20.15,220.8,No,2.0149999999999997,0.04528985507246377
4590,4884-TVUQF,57,1,,Credit card (automatic),101.3,5779.6,No,1.7771929824561403,0.009862274205827392
4591,8003-EWNDZ,10,1,0.0,Electronic check,21.2,222.65,No,2.12,0.04491354143274197
4592,1897-RCFUM,39,1,1.0,Mailed check,24.2,914.6,No,0.6205128205128205,0.042641591952766233
4593,9256-JTBNZ,11,1,0.0,Bank transfer (automatic),20.3,246.3,No,1.8454545454545455,0.044660982541615914
4594,4658-HCOHW,21,1,0.0,Electronic check,102.8,2110.15,Yes,4.895238095238095,0.009951899154088572
4595,2211-RMNHO,68,1,,Bank transfer (automatic),85.3,5560.0,No,1.2544117647058823,0.01223021582733813
4596,2432-TFSMK,18,1,1.0,Credit card (automatic),89.6,1633.0,No,4.977777777777778,0.011022657685241886
4597,3440-JPSCL,6,1,0.0,Mailed check,99.95,547.65,Yes,16.658333333333335,0.010955902492467818
4598,4929-ROART,18,1,0.0,Mailed check,56.25,969.85,No,3.125,0.01855957106769088
4599,1834-ABKHQ,52,1,1.0,Bank transfer (automatic),50.95,2610.65,No,0.9798076923076924,0.01991841112366652
4600,1741-WTPON,56,1,,Mailed check,115.85,6567.9,No,2.06875,0.008526317392164924
4601,3932-IJWDZ,45,1,0.0,Bank transfer (automatic),103.65,4747.85,No,2.3033333333333337,0.009477974240972228
4602,1240-HCBOH,67,1,,Mailed check,26.1,1759.55,No,0.3895522388059702,0.038077917649398996
4603,3594-KADLU,3,0,0.0,Mailed check,35.1,101.1,No,11.700000000000001,0.02967359050445104
4604,8065-BVEPF,65,1,0.0,Bank transfer (automatic),99.1,6496.15,No,1.5246153846153845,0.010005926587286317
4605,3796-ENZGF,63,1,,Mailed check,67.25,4234.15,No,1.0674603174603174,0.014879019401768952
4606,1734-ZMNTZ,11,1,,Mailed check,25.0,300.7,No,2.272727272727273,0.03658131027602261
4607,2853-CWQFQ,1,1,0.0,Mailed check,59.55,59.55,No,59.55,0.016792611251049538
4608,0813-TAXXS,55,1,,Bank transfer (automatic),77.8,4323.35,No,1.4145454545454546,0.01272161633918142
4609,2519-TWKFS,25,1,1.0,Mailed check,55.1,1466.1,No,2.204,0.017052042834731603
4610,2889-FPWRM,72,1,1.0,Bank transfer (automatic),117.8,8684.8,Yes,1.636111111111111,0.008290346352247605
4611,0626-QXNGV,72,1,,Credit card (automatic),24.15,1776.45,No,0.33541666666666664,0.04053027104618762
4612,6723-CEGQI,65,0,,Mailed check,45.25,2933.95,No,0.6961538461538461,0.022154433442969378
4613,6987-XQSJT,54,1,0.0,Electronic check,79.5,4370.25,Yes,1.4722222222222223,0.012356272524455123
4614,4732-RRJZC,7,1,0.0,Mailed check,20.25,144.35,No,2.892857142857143,0.04849324558365085
4615,9499-XPZXM,72,1,,Bank transfer (automatic),64.75,4804.75,No,0.8993055555555556,0.014985170924605858
4616,4338-EYCER,21,1,0.0,Bank transfer (automatic),54.6,1125.2,No,2.6,0.01866334873800213
4617,3007-FDPEA,2,1,0.0,Bank transfer (automatic),20.7,39.85,No,10.35,0.050188205771643665
4618,6350-XFYGW,4,1,0.0,Electronic check,94.75,422.4,No,23.6875,0.00946969696969697
4619,4290-BSXUX,3,1,0.0,Bank transfer (automatic),79.65,251.75,Yes,26.55,0.011916583912611719
4620,8513-OLYGY,72,1,,Credit card (automatic),115.8,8332.15,No,1.6083333333333334,0.008641227054241703
4621,0311-QYWSS,6,1,0.0,Electronic check,49.45,314.6,No,8.241666666666667,0.019071837253655435
4622,8705-DWKTI,52,1,0.0,Credit card (automatic),83.8,4331.4,No,1.6115384615384616,0.012005356235859077
4623,8755-IWJHN,69,1,0.0,Bank transfer (automatic),95.35,6382.0,No,1.3818840579710143,0.01081165778752742
4624,0325-XBFAC,8,1,0.0,Electronic check,94.7,740.3,Yes,11.8375,0.01080642982574632
4625,4480-QQRHC,8,1,0.0,Bank transfer (automatic),74.05,600.15,No,9.25625,0.013330000833125053
4626,0929-PECLO,63,1,0.0,Bank transfer (automatic),89.6,5538.8,No,1.422222222222222,0.011374304903589224
4627,3680-CTHUH,60,1,1.0,Credit card (automatic),116.6,7049.5,No,1.9433333333333331,0.00851124193205192
4628,1202-KKGFU,12,1,0.0,Bank transfer (automatic),54.2,690.5,No,4.516666666666667,0.017378711078928313
4629,6112-KTHFQ,13,1,0.0,Mailed check,19.3,279.3,No,1.4846153846153847,0.04654493376297887
4630,1852-XEMDW,22,1,0.0,Mailed check,65.05,1427.55,No,2.9568181818181816,0.015411018878498127
4631,2462-XIIJB,5,1,0.0,Electronic check,92.5,452.7,Yes,18.5,0.01104484205875856
4632,4760-XOHVN,1,1,0.0,Mailed check,19.45,19.45,Yes,19.45,0.05141388174807198
4633,1820-DJFPH,72,1,,Bank transfer (automatic),24.05,1709.15,No,0.3340277777777778,0.04212620308340403
4634,9426-SXNHE,2,1,0.0,Bank transfer (automatic),18.75,53.15,No,9.375,0.03762935089369709
4635,9068-FHQHD,40,1,,Bank transfer (automatic),20.15,777.35,No,0.5037499999999999,0.051456872708561134
4636,1269-FOYWN,44,1,1.0,Bank transfer (automatic),20.0,860.85,No,0.45454545454545453,0.05111227275367369
4637,9470-YFUYI,71,1,1.0,Bank transfer (automatic),71.0,5012.1,No,1.0,0.014165718960116517
4638,7817-BOQPW,2,1,0.0,Electronic check,75.55,166.3,Yes,37.775,0.012026458208057726
4639,7402-EYFXX,26,1,0.0,Electronic check,93.6,2404.1,No,3.5999999999999996,0.010814857951000375
4640,1853-UDXBW,1,1,0.0,Electronic check,70.0,70.0,Yes,70.0,0.014285714285714285
4641,9895-VFOXH,1,0,0.0,Mailed check,24.4,24.4,No,24.4,0.04098360655737705
4642,5458-CQJTA,65,1,,Bank transfer (automatic),74.8,4820.15,Yes,1.1507692307692308,0.01348505751895688
4643,1230-QAJDW,3,1,0.0,Mailed check,65.25,209.9,No,21.75,0.014292520247737018
4644,5701-ZIKJE,13,1,0.0,Mailed check,50.55,610.75,No,3.8884615384615384,0.02128530495292673
4645,5219-YIPTK,33,1,0.0,Electronic check,104.4,3409.6,Yes,3.163636363636364,0.009678554669169405
4646,5032-MIYKT,1,1,0.0,Mailed check,70.7,70.7,No,70.7,0.014144271570014143
4647,7396-VJUZB,4,1,0.0,Mailed check,45.25,155.35,No,11.3125,0.02574831026713872
4648,9717-QEBGU,2,1,0.0,Electronic check,70.3,144.0,No,35.15,0.013888888888888888
4649,5172-RKOCB,72,1,,Credit card (automatic),108.95,7875.0,No,1.5131944444444445,0.009142857142857144
4650,6509-TSGWN,37,1,0.0,Mailed check,26.45,911.6,No,0.7148648648648649,0.04058797718297499
4651,3540-RZJYU,15,1,0.0,Electronic check,86.2,1270.2,Yes,5.746666666666667,0.011809163911195087
4652,3178-CIFOT,23,1,1.0,Credit card (automatic),19.65,478.1,No,0.8543478260869565,0.04810709056682702
4653,2091-MJTFX,30,0,0.0,Credit card (automatic),51.2,1561.5,Yes,1.7066666666666668,0.01921229586935639
4654,4530-NDRKU,42,1,1.0,Electronic check,19.05,761.85,No,0.45357142857142857,0.05512896239417208
4655,5985-TBABQ,32,1,1.0,Mailed check,74.75,2282.95,No,2.3359375,0.014016951751023896
4656,9800-ONTFE,22,1,0.0,Bank transfer (automatic),75.8,1615.1,No,3.4454545454545453,0.01362144758838462
4657,6743-HHQPF,42,0,0.0,Credit card (automatic),25.1,1097.15,No,0.5976190476190476,0.038281000774734536
4658,8455-HIRAQ,8,1,0.0,Mailed check,44.45,369.3,No,5.55625,0.02166260492824262
4659,6616-AALSR,65,1,,Credit card (automatic),104.3,6725.3,No,1.6046153846153846,0.009664996357039834
4660,0883-EIBTI,2,1,0.0,Mailed check,19.5,31.55,Yes,9.75,0.06339144215530904
4661,9415-ZNBSX,70,1,,Bank transfer (automatic),89.0,6293.2,No,1.2714285714285714,0.011123117015191
4662,4018-KJYUY,22,1,0.0,Credit card (automatic),20.15,432.5,No,0.9159090909090909,0.05086705202312139
4663,0722-TROQR,4,1,0.0,Electronic check,74.9,321.75,Yes,18.725,0.012432012432012432
4664,7571-YXDAD,2,1,0.0,Credit card (automatic),74.9,147.15,Yes,37.45,0.013591573224600747
4665,3884-UEBXB,67,0,,Bank transfer (automatic),36.15,2434.45,No,0.5395522388059701,0.027521616792293948
4666,8780-RSYYU,25,1,0.0,Credit card (automatic),19.2,532.1,No,0.768,0.04698364968990791
4667,5537-UXXVS,20,1,0.0,Bank transfer (automatic),19.25,375.25,No,0.9625,0.05329780146568954
4668,1791-PQHBB,2,1,0.0,Credit card (automatic),61.2,125.95,No,30.6,0.015879317189360857
4669,8701-DGLVH,51,1,,Mailed check,20.45,1042.65,No,0.4009803921568627,0.04891382534887066
4670,8741-LQOBK,46,0,0.0,Bank transfer (automatic),35.05,1620.25,No,0.7619565217391304,0.028390680450547753
4671,3393-FMZPV,25,1,0.0,Electronic check,100.25,2387.75,Yes,4.01,0.010470107842110775
4672,8082-GHXOP,13,1,0.0,Mailed check,44.0,659.35,No,3.3846153846153846,0.019716387351179192
4673,6402-ZFPPI,25,1,0.0,Mailed check,102.8,2660.2,Yes,4.112,0.009397789639876702
4674,0980-FEXWF,26,1,1.0,Mailed check,50.35,1285.8,No,1.9365384615384615,0.020220874163944625
4675,7486-KSRVI,43,1,1.0,Electronic check,100.0,4211.55,Yes,2.3255813953488373,0.010210017689449253
4676,3011-WQKSZ,19,1,0.0,Electronic check,20.0,377.55,No,1.0526315789473684,0.05032446033637929
4677,8443-WVPSS,10,1,0.0,Electronic check,99.85,990.9,Yes,9.985,0.010091835704914724
4678,3006-XIMLN,2,1,0.0,Bank transfer (automatic),94.2,193.8,Yes,47.1,0.010319917440660475
4679,8218-FFJDS,72,1,,Bank transfer (automatic),86.4,6058.95,No,1.2000000000000002,0.01188324709726933
4680,1986-PHGZF,18,1,0.0,Credit card (automatic),58.4,964.9,No,3.2444444444444445,0.018654782879054824
4681,9965-YOKZB,9,1,0.0,Electronic check,83.85,790.15,Yes,9.316666666666666,0.011390242359045752
4682,0504-HHAPI,27,1,0.0,Credit card (automatic),88.3,2467.75,Yes,3.27037037037037,0.01094114071522642
4683,9360-OMDZZ,24,1,0.0,Electronic check,94.1,2322.85,No,3.920833333333333,0.010332135092666337
4684,6305-YLBMM,69,1,1.0,Bank transfer (automatic),104.05,7262.0,Yes,1.5079710144927536,0.009501514734232993
4685,0345-XMMUG,46,1,,Credit card (automatic),108.9,4854.3,No,2.367391304347826,0.009476134561110768
4686,8024-XNAFQ,72,1,,Bank transfer (automatic),107.4,7748.75,No,1.4916666666666667,0.009291821261493789
4687,3647-GMGDH,22,1,0.0,Credit card (automatic),94.7,1914.9,Yes,4.304545454545455,0.011488850592720246
4688,2988-GBIVW,70,1,0.0,Electronic check,90.85,6470.1,No,1.2978571428571428,0.010818998160770312
4689,2832-SCUCO,2,1,0.0,Electronic check,19.9,57.4,No,9.95,0.03484320557491289
4690,7036-ZZKBD,31,1,0.0,Credit card (automatic),66.4,2019.8,No,2.141935483870968,0.015348054262798297
4691,3791-LGQCY,56,1,0.0,Bank transfer (automatic),100.65,5688.05,Yes,1.7973214285714287,0.009845201782684752
4692,0265-PSUAE,16,1,0.0,Bank transfer (automatic),100.7,1522.7,No,6.29375,0.010507650883299403
4693,0463-TXOAK,52,1,,Credit card (automatic),25.6,1334.5,No,0.49230769230769234,0.038965904833270885
4694,0594-UFTUL,13,1,0.0,Mailed check,19.85,252.0,No,1.526923076923077,0.051587301587301584
4695,9509-MPYOD,35,1,1.0,Mailed check,20.75,700.45,No,0.5928571428571429,0.049967877792847455
4696,9128-CPXKI,59,1,,Electronic check,95.8,5655.45,No,1.623728813559322,0.010432414750373533
4697,0129-KPTWJ,72,1,0.0,Electronic check,94.65,6747.35,No,1.3145833333333334,0.010670855965675413
4698,8166-ZZTFS,66,1,,Bank transfer (automatic),80.55,5265.1,Yes,1.2204545454545455,0.012535374446829119
4699,5855-EIBDE,49,1,,Credit card (automatic),106.65,5174.35,No,2.176530612244898,0.009469788475847207
4700,5365-LLFYV,2,1,0.0,Mailed check,45.85,105.6,No,22.925,0.01893939393939394
4701,5956-YHHRX,21,1,0.0,Electronic check,104.35,2271.85,No,4.969047619047619,0.00924356801725466
4702,6008-NAIXK,54,0,1.0,Electronic check,55.45,2966.95,No,1.026851851851852,0.0182005089401574
4703,2956-GGUCQ,24,1,0.0,Electronic check,78.85,1772.25,Yes,3.2854166666666664,0.013542107490478206
4704,1928-BXYIV,1,1,0.0,Electronic check,61.15,61.15,No,61.15,0.016353229762878167
4705,5760-FXFVO,6,1,0.0,Electronic check,78.95,494.95,No,13.158333333333333,0.012122436609758562
4706,6595-COKXZ,1,1,0.0,Mailed check,44.45,44.45,Yes,44.45,0.02249718785151856
4707,0961-ZWLVI,49,1,1.0,Credit card (automatic),109.2,5290.45,No,2.2285714285714286,0.009261972043966015
4708,5181-OABFK,56,1,,Credit card (automatic),61.3,3346.8,No,1.094642857142857,0.016732401099557787
4709,4007-NHVHI,56,1,0.0,Electronic check,96.85,5219.65,No,1.7294642857142857,0.010728688705181382
4710,7816-VGHTO,6,0,,Mailed check,40.55,217.5,No,6.758333333333333,0.027586206896551724
4711,5871-DGTXZ,32,1,1.0,Mailed check,19.8,607.7,No,0.61875,0.05265756129669244
4712,7550-WIQVA,50,1,1.0,Electronic check,108.25,5431.4,No,2.165,0.009205729646131753
4713,7544-ZVIKX,58,1,1.0,Bank transfer (automatic),105.05,6004.85,No,1.811206896551724,0.009658859088903135
4714,0016-QLJIS,65,1,,Mailed check,90.45,5957.9,No,1.3915384615384616,0.010909884355225835
4715,7508-DQAKK,64,1,,Credit card (automatic),86.4,5442.05,No,1.35,0.011760274161391387
4716,5176-OLSKT,66,1,,Bank transfer (automatic),66.9,4370.25,No,1.0136363636363637,0.015102110863222927
4717,9356-AXGMP,38,1,1.0,Electronic check,110.7,4428.6,No,2.9131578947368424,0.008580589802646433
4718,3556-BVQGL,20,1,1.0,Mailed check,20.0,416.45,No,1.0,0.048024972985952694
4719,0362-ZBZWJ,36,1,0.0,Electronic check,84.9,3067.2,Yes,2.3583333333333334,0.011737089201877935
4720,8979-CAMGB,64,1,1.0,Electronic check,102.1,6688.1,No,1.5953125,0.009569234909765105
4721,4211-MMAZN,1,1,0.0,Mailed check,20.25,20.25,Yes,20.25,0.04938271604938271
4722,7581-EBBOU,60,1,1.0,Credit card (automatic),70.15,4224.7,No,1.1691666666666667,0.014202191871612186
4723,4274-OWWYO,1,1,0.0,Electronic check,74.35,74.35,Yes,74.35,0.013449899125756557
4724,5073-RZGBK,50,1,1.0,Bank transfer (automatic),80.05,4042.2,No,1.601,0.01236950175646925
4725,1541-ETJZO,1,1,0.0,Mailed check,62.05,62.05,Yes,62.05,0.016116035455278004
4726,2192-CKRLV,72,0,,Electronic check,49.2,3580.95,No,0.6833333333333333,0.020106396347337997
4727,3154-HMWUU,60,1,,Bank transfer (automatic),20.5,1198.8,No,0.3416666666666667,0.05005005005005005
4728,6119-SPUDB,46,0,,Mailed check,38.25,1755.35,No,0.8315217391304348,0.02620560002278748
4729,6522-OIQSX,69,0,,Credit card (automatic),54.95,3772.5,No,0.7963768115942029,0.018290258449304174
4730,7813-ZGGAW,31,1,0.0,Bank transfer (automatic),96.6,2877.95,No,3.116129032258064,0.010771556142393024
4731,8748-HFWBO,19,1,1.0,Mailed check,19.9,357.7,No,1.0473684210526315,0.053117137265865255
4732,1052-QJIBV,71,1,,Credit card (automatic),19.9,1397.3,No,0.28028169014084503,0.05081228082730981
4733,1319-YLZJG,12,1,0.0,Electronic check,84.6,959.9,No,7.05,0.012501302218981145
4734,4106-HADHQ,39,1,1.0,Credit card (automatic),80.0,3182.95,Yes,2.051282051282051,0.012252784366703845
4735,0723-FDLAY,44,1,1.0,Bank transfer (automatic),85.25,3704.15,No,1.9375,0.011878568632479786
4736,3050-RLLXC,56,1,,Credit card (automatic),81.25,4620.4,No,1.4508928571428572,0.012120162756471303
4737,9298-WGMRW,72,1,,Bank transfer (automatic),115.5,8312.75,No,1.6041666666666667,0.008661393642296473
4738,2369-UAPKZ,5,1,0.0,Mailed check,104.1,541.9,Yes,20.82,0.009226794611551948
4739,3088-LHEFH,11,1,0.0,Bank transfer (automatic),79.0,929.3,No,7.181818181818182,0.011836866458624772
4740,2778-OCLGR,24,0,0.0,Bank transfer (automatic),39.1,971.3,Yes,1.6291666666666667,0.024709152681972615
4741,6583-KQJLK,15,1,0.0,Electronic check,94.65,1285.05,No,6.3100000000000005,0.01167269756040621
4742,8544-JNBOX,72,1,,Mailed check,20.8,1521.2,No,0.2888888888888889,0.047331054430712595
